UF;Ano;Idade;Mulheres;Filhos tidos no ultimo ano
Paraíba;2015;10 a 14 anos;162842;638
Paraíba;2015;15 a 19 anos;172572;10816
Paraíba;2015;20 a 24 anos;172249;14935
Paraíba;2015;25 a 29 anos;170960;14480
Paraíba;2015;30 a 34 anos;165946;11208
Paraíba;2015;35 a 39 anos;154265;5346
Paraíba;2015;40 a 44 anos;136120;1323
Paraíba;2015;45 a 49 anos;127544;77
Paraíba;2015;50 a 54 anos;111518;4
Paraíba;2015;55 a 59 anos;90850;1
Paraíba;2016;10 a 14 anos;160091;579
Paraíba;2016;15 a 19 anos;171424;10058
Paraíba;2016;20 a 24 anos;171396;14546
Paraíba;2016;25 a 29 anos;170140;13348
Paraíba;2016;30 a 34 anos;167075;10552
Paraíba;2016;35 a 39 anos;157225;5236
Paraíba;2016;40 a 44 anos;138845;1319
Paraíba;2016;45 a 49 anos;129080;81
Paraíba;2016;50 a 54 anos;114811;4
Paraíba;2016;55 a 59 anos;93980;1
Paraíba;2017;10 a 14 anos;156915;550
Paraíba;2017;15 a 19 anos;169574;9819
Paraíba;2017;20 a 24 anos;170617;14725
Paraíba;2017;25 a 29 anos;169152;13824
Paraíba;2017;30 a 34 anos;167901;11056
Paraíba;2017;35 a 39 anos;159704;5833
Paraíba;2017;40 a 44 anos;142267;1405
Paraíba;2017;45 a 49 anos;130098;73
Paraíba;2017;50 a 54 anos;117908;6
Paraíba;2017;55 a 59 anos;97573;0
Paraíba;2018;10 a 14 anos;154122;466
Paraíba;2018;15 a 19 anos;167007;9699
Paraíba;2018;20 a 24 anos;169822;14897
Paraíba;2018;25 a 29 anos;168092;14238
Paraíba;2018;30 a 34 anos;168371;12340
Paraíba;2018;35 a 39 anos;161744;6782
Paraíba;2018;40 a 44 anos;146099;1588
Paraíba;2018;45 a 49 anos;130962;76
Paraíba;2018;50 a 54 anos;120723;4
Paraíba;2018;55 a 59 anos;101417;0
Paraíba;2019;10 a 14 anos;151395;468
Paraíba;2019;15 a 19 anos;164146;8939
Paraíba;2019;20 a 24 anos;168865;13991
Paraíba;2019;25 a 29 anos;167100;13643
Paraíba;2019;30 a 34 anos;168398;11992
Paraíba;2019;35 a 39 anos;163461;6671
Paraíba;2019;40 a 44 anos;149850;1610
Paraíba;2019;45 a 49 anos;132253;92
Paraíba;2019;50 a 54 anos;123143;7
Paraíba;2019;55 a 59 anos;105190;0
Pernambuco;2011;10 a 14 anos;414668;1754
Pernambuco;2011;15 a 19 anos;411327;28888
Pernambuco;2011;20 a 24 anos;417489;40686
Pernambuco;2011;25 a 29 anos;408393;34882
Pernambuco;2011;30 a 34 anos;383175;22837
Pernambuco;2011;35 a 39 anos;344431;10716
Pernambuco;2011;40 a 44 anos;315119;2641
Pernambuco;2011;45 a 49 anos;279175;190
Pernambuco;2011;50 a 54 anos;235592;14
Pernambuco;2011;55 a 59 anos;197482;2
Pernambuco;2012;10 a 14 anos;407824;1743,012152
Pernambuco;2012;15 a 19 anos;412865;29436,20523
Pernambuco;2012;20 a 24 anos;413316;39815,27759
Pernambuco;2012;25 a 29 anos;410274;34603,24125
Pernambuco;2012;30 a 34 anos;388104;24032,16755
Pernambuco;2012;35 a 39 anos;351464;10919,07613
Pernambuco;2012;40 a 44 anos;319484;2670,018615
Pernambuco;2012;45 a 49 anos;286214;197,0013735
Pernambuco;2012;50 a 54 anos;242892;10,00006972
Pernambuco;2012;55 a 59 anos;202707;4,000027888
Pernambuco;2013;10 a 14 anos;399843;1683
Pernambuco;2013;15 a 19 anos;415075;29244
Pernambuco;2013;20 a 24 anos;408751;38940
Pernambuco;2013;25 a 29 anos;411439;34323
Pernambuco;2013;30 a 34 anos;392256;24534
Pernambuco;2013;35 a 39 anos;358911;11522
Pernambuco;2013;40 a 44 anos;323617;2767
Pernambuco;2013;45 a 49 anos;292954;183
Pernambuco;2013;50 a 54 anos;250455;16
Pernambuco;2013;55 a 59 anos;208316;3
Pernambuco;2014;10 a 14 anos;392046;1626,022424
Pernambuco;2014;15 a 19 anos;416064;29343,40467
Pernambuco;2014;20 a 24 anos;405177;38506,53104
Pernambuco;2014;25 a 29 anos;411407;35087,48389
Pernambuco;2014;30 a 34 anos;395785;25183,3473
Pernambuco;2014;35 a 39 anos;366119;12105,16694
Pernambuco;2014;40 a 44 anos;328228;2985,041166
Pernambuco;2014;45 a 49 anos;299213;179,0024686
Pernambuco;2014;50 a 54 anos;258027;4,000055164
Pernambuco;2014;55 a 59 anos;214338;2,000027582
Pernambuco;2015;10 a 14 anos;385042;1562
Pernambuco;2015;15 a 19 anos;414670;28643
Pernambuco;2015;20 a 24 anos;403401;38364
Pernambuco;2015;25 a 29 anos;409941;35525
Pernambuco;2015;30 a 34 anos;398761;26132
Pernambuco;2015;35 a 39 anos;372662;12627
Pernambuco;2015;40 a 44 anos;333739;3121
Pernambuco;2015;45 a 49 anos;304913;219
Pernambuco;2015;50 a 54 anos;265430;12
Pernambuco;2015;55 a 59 anos;220777;3
Pernambuco;2016;10 a 14 anos;378338;1329
Pernambuco;2016;15 a 19 anos;411836;25997
Pernambuco;2016;20 a 24 anos;403249;35679
Pernambuco;2016;25 a 29 anos;407239;30968
Pernambuco;2016;30 a 34 anos;401199;23111
Pernambuco;2016;35 a 39 anos;378506;11532
Pernambuco;2016;40 a 44 anos;340033;2979
Pernambuco;2016;45 a 49 anos;310040;165
Pernambuco;2016;50 a 54 anos;272659;8
Pernambuco;2016;55 a 59 anos;227631;4
Pernambuco;2017;10 a 14 anos;372916;1258
Pernambuco;2017;15 a 19 anos;405065;25375
Pernambuco;2017;20 a 24 anos;404934;36389
Pernambuco;2017;25 a 29 anos;403271;32650
Pernambuco;2017;30 a 34 anos;403223;24709
Pernambuco;2017;35 a 39 anos;383520;13114
Pernambuco;2017;40 a 44 anos;347122;3112
Pernambuco;2017;45 a 49 anos;314484;173
Pernambuco;2017;50 a 54 anos;279727;16
Pernambuco;2017;55 a 59 anos;234914;3
Pernambuco;2018;10 a 14 anos;368162;1243,008939
Pernambuco;2018;15 a 19 anos;397161;23891,17181
Pernambuco;2018;20 a 24 anos;407287;36433,262
Pernambuco;2018;25 a 29 anos;398906;32767,23564
Pernambuco;2018;30 a 34 anos;404527;26462,1903
Pernambuco;2018;35 a 39 anos;387760;14705,10575
Pernambuco;2018;40 a 44 anos;354620;3355,024127
Pernambuco;2018;45 a 49 anos;318697;179,0012873
Pernambuco;2018;50 a 54 anos;286498;18,00012944
Pernambuco;2018;55 a 59 anos;242454;3,000021574
Pernambuco;2019;10 a 14 anos;363787;1106
Pernambuco;2019;15 a 19 anos;389434;22055
Pernambuco;2019;20 a 24 anos;408420;34751
Pernambuco;2019;25 a 29 anos;395528;31613
Pernambuco;2019;30 a 34 anos;404638;26233
Pernambuco;2019;35 a 39 anos;391377;14679
Pernambuco;2019;40 a 44 anos;361875;3726
Pernambuco;2019;45 a 49 anos;323376;235
Pernambuco;2019;50 a 54 anos;292795;18
Pernambuco;2019;55 a 59 anos;250003;0
Alagoas;2011;10 a 14 anos;168386;881
Alagoas;2011;15 a 19 anos;160019;12541
Alagoas;2011;20 a 24 anos;150709;15538
Alagoas;2011;25 a 29 anos;143596;12419
Alagoas;2011;30 a 34 anos;132972;7497
Alagoas;2011;35 a 39 anos;115804;3345
Alagoas;2011;40 a 44 anos;105159;846
Alagoas;2011;45 a 49 anos;89311;82
Alagoas;2011;50 a 54 anos;74388;5
Alagoas;2011;55 a 59 anos;62879;0
Alagoas;2012;10 a 14 anos;166177;937
Alagoas;2012;15 a 19 anos;161932;12572
Alagoas;2012;20 a 24 anos;150206;14329
Alagoas;2012;25 a 29 anos;143779;11832
Alagoas;2012;30 a 34 anos;134758;7445
Alagoas;2012;35 a 39 anos;118753;3438
Alagoas;2012;40 a 44 anos;106424;907
Alagoas;2012;45 a 49 anos;92432;68
Alagoas;2012;50 a 54 anos;76441;5
Alagoas;2012;55 a 59 anos;64438;0
Alagoas;2013;10 a 14 anos;162937;919
Alagoas;2013;15 a 19 anos;163919;12904
Alagoas;2013;20 a 24 anos;149947;13997
Alagoas;2013;25 a 29 anos;143718;11510
Alagoas;2013;30 a 34 anos;136139;7702
Alagoas;2013;35 a 39 anos;121971;3501
Alagoas;2013;40 a 44 anos;107472;885
Alagoas;2013;45 a 49 anos;95579;68
Alagoas;2013;50 a 54 anos;78655;3
Alagoas;2013;55 a 59 anos;65962;1
Alagoas;2014;10 a 14 anos;158858;832
Alagoas;2014;15 a 19 anos;165180;12581
Alagoas;2014;20 a 24 anos;150202;13635
Alagoas;2014;25 a 29 anos;143458;11799
Alagoas;2014;30 a 34 anos;137214;7585
Alagoas;2014;35 a 39 anos;125047;3580
Alagoas;2014;40 a 44 anos;108816;798
Alagoas;2014;45 a 49 anos;98403;75
Alagoas;2014;50 a 54 anos;81086;3
Alagoas;2014;55 a 59 anos;67572;0
Alagoas;2015;10 a 14 anos;154895;813
Alagoas;2015;15 a 19 anos;165230;12780
Alagoas;2015;20 a 24 anos;151101;13995
Alagoas;2015;25 a 29 anos;143043;11461
Alagoas;2015;30 a 34 anos;138039;7950
Alagoas;2015;35 a 39 anos;127711;3799
Alagoas;2015;40 a 44 anos;110772;909
Alagoas;2015;45 a 49 anos;100712;58
Alagoas;2015;50 a 54 anos;83739;7
Alagoas;2015;55 a 59 anos;69356;2
Alagoas;2016;10 a 14 anos;151198;725
Alagoas;2016;15 a 19 anos;164195;11427
Alagoas;2016;20 a 24 anos;152550;13464
Alagoas;2016;25 a 29 anos;142610;10008
Alagoas;2016;30 a 34 anos;138591;7419
Alagoas;2016;35 a 39 anos;129984;3449
Alagoas;2016;40 a 44 anos;113238;840
Alagoas;2016;45 a 49 anos;102543;45
Alagoas;2016;50 a 54 anos;86605;3
Alagoas;2016;55 a 59 anos;71285;0
Alagoas;2017;10 a 14 anos;147103;709
Alagoas;2017;15 a 19 anos;162064;11458
Alagoas;2017;20 a 24 anos;154585;14160
Alagoas;2017;25 a 29 anos;142246;10752
Alagoas;2017;30 a 34 anos;138860;7851
Alagoas;2017;35 a 39 anos;131818;3785
Alagoas;2017;40 a 44 anos;116211;983
Alagoas;2017;45 a 49 anos;103846;42
Alagoas;2017;50 a 54 anos;89717;3
Alagoas;2017;55 a 59 anos;73340;1
Alagoas;2018;10 a 14 anos;143739;646
Alagoas;2018;15 a 19 anos;158904;11139
Alagoas;2018;20 a 24 anos;156691;14560
Alagoas;2018;25 a 29 anos;142123;11422
Alagoas;2018;30 a 34 anos;138888;8708
Alagoas;2018;35 a 39 anos;133250;4437
Alagoas;2018;40 a 44 anos;119451;1020
Alagoas;2018;45 a 49 anos;104935;71
Alagoas;2018;50 a 54 anos;92855;1
Alagoas;2018;55 a 59 anos;75550;0
Alagoas;2019;10 a 14 anos;140773;606
Alagoas;2019;15 a 19 anos;154905;10008
Alagoas;2019;20 a 24 anos;158074;14151
Alagoas;2019;25 a 29 anos;142512;10759
Alagoas;2019;30 a 34 anos;138717;8429
Alagoas;2019;35 a 39 anos;134377;4558
Alagoas;2019;40 a 44 anos;122555;1057
Alagoas;2019;45 a 49 anos;106313;66
Alagoas;2019;50 a 54 anos;95676;3
Alagoas;2019;55 a 59 anos;77969;0
Sergipe;2011;10 a 14 anos;102427;447
Sergipe;2011;15 a 19 anos;102676;7314
Sergipe;2011;20 a 24 anos;103152;9552
Sergipe;2011;25 a 29 anos;100056;8689
Sergipe;2011;30 a 34 anos;91992;6283
Sergipe;2011;35 a 39 anos;80799;3135
Sergipe;2011;40 a 44 anos;73506;900
Sergipe;2011;45 a 49 anos;62971;63
Sergipe;2011;50 a 54 anos;50714;2
Sergipe;2011;55 a 59 anos;41668;1
Sergipe;2012;10 a 14 anos;99760;429
Sergipe;2012;15 a 19 anos;103562;7293
Sergipe;2012;20 a 24 anos;102819;9217
Sergipe;2012;25 a 29 anos;101101;8420
Sergipe;2012;30 a 34 anos;93939;6287
Sergipe;2012;35 a 39 anos;82915;3226
Sergipe;2012;40 a 44 anos;74723;874
Sergipe;2012;45 a 49 anos;65275;65
Sergipe;2012;50 a 54 anos;52868;4
Sergipe;2012;55 a 59 anos;42978;0
Sergipe;2013;10 a 14 anos;96874;465
Sergipe;2013;15 a 19 anos;104473;7448
Sergipe;2013;20 a 24 anos;102375;8828
Sergipe;2013;25 a 29 anos;101934;8602
Sergipe;2013;30 a 34 anos;95715;6466
Sergipe;2013;35 a 39 anos;85227;3211
Sergipe;2013;40 a 44 anos;75808;849
Sergipe;2013;45 a 49 anos;67501;69
Sergipe;2013;50 a 54 anos;55150;5
Sergipe;2013;55 a 59 anos;44326;0
Sergipe;2014;10 a 14 anos;94174;458
Sergipe;2014;15 a 19 anos;104802;7357
Sergipe;2014;20 a 24 anos;102134;8868
Sergipe;2014;25 a 29 anos;102497;8518
Sergipe;2014;30 a 34 anos;97312;6650
Sergipe;2014;35 a 39 anos;87548;3265
Sergipe;2014;40 a 44 anos;77032;866
Sergipe;2014;45 a 49 anos;69532;58
Sergipe;2014;50 a 54 anos;57467;0
Sergipe;2014;55 a 59 anos;45831;0
Sergipe;2015;10 a 14 anos;92085;434
Sergipe;2015;15 a 19 anos;104189;7459
Sergipe;2015;20 a 24 anos;102273;9002
Sergipe;2015;25 a 29 anos;102763;8425
Sergipe;2015;30 a 34 anos;98720;6520
Sergipe;2015;35 a 39 anos;89759;3418
Sergipe;2015;40 a 44 anos;78559;895
Sergipe;2015;45 a 49 anos;71305;50
Sergipe;2015;50 a 54 anos;59748;4
Sergipe;2015;55 a 59 anos;47566;0
Sergipe;2016;10 a 14 anos;90654;390
Sergipe;2016;15 a 19 anos;102969;6593
Sergipe;2016;20 a 24 anos;102754;8563
Sergipe;2016;25 a 29 anos;102751;7360
Sergipe;2016;30 a 34 anos;99938;6021
Sergipe;2016;35 a 39 anos;91849;3297
Sergipe;2016;40 a 44 anos;80365;872
Sergipe;2016;45 a 49 anos;72823;60
Sergipe;2016;50 a 54 anos;62012;1
Sergipe;2016;55 a 59 anos;49495;1
Sergipe;2017;10 a 14 anos;90028;350
Sergipe;2017;15 a 19 anos;100301;6586
Sergipe;2017;20 a 24 anos;103638;8897
Sergipe;2017;25 a 29 anos;102429;7832
Sergipe;2017;30 a 34 anos;100988;6660
Sergipe;2017;35 a 39 anos;93785;3729
Sergipe;2017;40 a 44 anos;82475;953
Sergipe;2017;45 a 49 anos;74036;52
Sergipe;2017;50 a 54 anos;64286;2
Sergipe;2017;55 a 59 anos;51606;0
Sergipe;2018;10 a 14 anos;89464;359
Sergipe;2018;15 a 19 anos;97412;6213
Sergipe;2018;20 a 24 anos;104547;8951
Sergipe;2018;25 a 29 anos;101999;7956
Sergipe;2018;30 a 34 anos;101821;6831
Sergipe;2018;35 a 39 anos;95557;4042
Sergipe;2018;40 a 44 anos;84772;1035
Sergipe;2018;45 a 49 anos;75122;63
Sergipe;2018;50 a 54 anos;66483;3
Sergipe;2018;55 a 59 anos;53843;2
Sergipe;2019;10 a 14 anos;88971;326
Sergipe;2019;15 a 19 anos;94710;5502
Sergipe;2019;20 a 24 anos;104877;8329
Sergipe;2019;25 a 29 anos;101768;7690
Sergipe;2019;30 a 34 anos;102384;6630
Sergipe;2019;35 a 39 anos;97151;4102
Sergipe;2019;40 a 44 anos;87084;1069
Sergipe;2019;45 a 49 anos;76343;71
Sergipe;2019;50 a 54 anos;68491;5
Sergipe;2019;55 a 59 anos;56113;0
Bahia;2011;10 a 14 anos;657348;2534,023867
Bahia;2011;15 a 19 anos;665271;43428,40903
Bahia;2011;20 a 24 anos;657566;56292,5302
Bahia;2011;25 a 29 anos;673850;53169,50078
Bahia;2011;30 a 34 anos;621602;35959,33869
Bahia;2011;35 a 39 anos;524889;16178,15238
Bahia;2011;40 a 44 anos;477276;4425,041678
Bahia;2011;45 a 49 anos;418812;325,0030611
Bahia;2011;50 a 54 anos;360177;30,00028256
Bahia;2011;55 a 59 anos;295138;2,000018837
Bahia;2012;10 a 14 anos;643837;2511
Bahia;2012;15 a 19 anos;663740;41588
Bahia;2012;20 a 24 anos;650869;53140
Bahia;2012;25 a 29 anos;667154;50966
Bahia;2012;30 a 34 anos;635599;37464
Bahia;2012;35 a 39 anos;541765;16666
Bahia;2012;40 a 44 anos;481915;4347
Bahia;2012;45 a 49 anos;430321;360
Bahia;2012;50 a 54 anos;369277;24
Bahia;2012;55 a 59 anos;305833;4
Bahia;2013;10 a 14 anos;630391;2475,024702
Bahia;2013;15 a 19 anos;662250;39884,39806
Bahia;2013;20 a 24 anos;645950;49755,49658
Bahia;2013;25 a 29 anos;657120;49004,48909
Bahia;2013;30 a 34 anos;647136;37289,37216
Bahia;2013;35 a 39 anos;560573;17253,17219
Bahia;2013;40 a 44 anos;486191;4382,043735
Bahia;2013;45 a 49 anos;441936;317,0031638
Bahia;2013;50 a 54 anos;378082;22,00021957
Bahia;2013;55 a 59 anos;316964;8,000079844
Bahia;2014;10 a 14 anos;616895;2408,03588
Bahia;2014;15 a 19 anos;659134;39202,58413
Bahia;2014;20 a 24 anos;642188;49099,7316
Bahia;2014;25 a 29 anos;646433;48775,72677
Bahia;2014;30 a 34 anos;654885;38360,57158
Bahia;2014;35 a 39 anos;579221;18540,27626
Bahia;2014;40 a 44 anos;492760;4577,0682
Bahia;2014;45 a 49 anos;452345;338,0050364
Bahia;2014;50 a 54 anos;387251;22,00032781
Bahia;2014;55 a 59 anos;327866;12,00017881
Bahia;2015;10 a 14 anos;603945;2325,011386
Bahia;2015;15 a 19 anos;653396;38601,18903
Bahia;2015;20 a 24 anos;639109;50226,24596
Bahia;2015;25 a 29 anos;636821;48161,23585
Bahia;2015;30 a 34 anos;658109;39781,19481
Bahia;2015;35 a 39 anos;596259;19828,0971
Bahia;2015;40 a 44 anos;503191;4895,023971
Bahia;2015;45 a 49 anos;460855;354,0017335
Bahia;2015;50 a 54 anos;397149;25,00012243
Bahia;2015;55 a 59 anos;338149;4,000019588
Bahia;2016;10 a 14 anos;591315;2162,04363
Bahia;2016;15 a 19 anos;643974;37398,75471
Bahia;2016;20 a 24 anos;636906;49830,00558
Bahia;2016;25 a 29 anos;628604;45246,91309
Bahia;2016;30 a 34 anos;656749;38180,7705
Bahia;2016;35 a 39 anos;611798;20185,40735
Bahia;2016;40 a 44 anos;516907;4843,097735
Bahia;2016;45 a 49 anos;467642;343,006922
Bahia;2016;50 a 54 anos;407727;17,00034307
Bahia;2016;55 a 59 anos;347866;6,000121084
Bahia;2017;10 a 14 anos;579455;2124
Bahia;2017;15 a 19 anos;630716;36428
Bahia;2017;20 a 24 anos;635848;50380
Bahia;2017;25 a 29 anos;622409;45770
Bahia;2017;30 a 34 anos;650389;40004
Bahia;2017;35 a 39 anos;625896;21950
Bahia;2017;40 a 44 anos;533790;5254
Bahia;2017;45 a 49 anos;472405;347
Bahia;2017;50 a 54 anos;419213;27
Bahia;2017;55 a 59 anos;356921;2
Bahia;2018;10 a 14 anos;567332;1997,029455
Bahia;2018;15 a 19 anos;617523;34456,50822
Bahia;2018;20 a 24 anos;634829;49139,72479
Bahia;2018;25 a 29 anos;617986;45999,67847
Bahia;2018;30 a 34 anos;640707;41442,61126
Bahia;2018;35 a 39 anos;637545;23983,35374
Bahia;2018;40 a 44 anos;552585;5935,08754
Bahia;2018;45 a 49 anos;476810;407,0060032
Bahia;2018;50 a 54 anos;430799;29,00042774
Bahia;2018;55 a 59 anos;365697;3,000044249
Bahia;2019;10 a 14 anos;555724;1784
Bahia;2019;15 a 19 anos;604276;31530
Bahia;2019;20 a 24 anos;632187;46841
Bahia;2019;25 a 29 anos;614713;43973
Bahia;2019;30 a 34 anos;630364;39847
Bahia;2019;35 a 39 anos;645431;24321
Bahia;2019;40 a 44 anos;571225;6326
Bahia;2019;45 a 49 anos;483478;405
Bahia;2019;50 a 54 anos;441199;20
Bahia;2019;55 a 59 anos;374825;2
Minas Gerais;2011;10 a 14 anos;825734;1631,050353
Minas Gerais;2011;15 a 19 anos;860576;41088,26845
Minas Gerais;2011;20 a 24 anos;867956;66436,05096
Minas Gerais;2011;25 a 29 anos;866673;66003,03759
Minas Gerais;2011;30 a 34 anos;829053;51975,60455
Minas Gerais;2011;35 a 39 anos;743816;25159,77671
Minas Gerais;2011;40 a 44 anos;713440;6420,198199
Minas Gerais;2011;45 a 49 anos;684090;398,0122871
Minas Gerais;2011;50 a 54 anos;609246;26,00080268
Minas Gerais;2011;55 a 59 anos;505020;3,000092617
Minas Gerais;2012;10 a 14 anos;803039;1618,006222
Minas Gerais;2012;15 a 19 anos;859124;40794,15688
Minas Gerais;2012;20 a 24 anos;864535;64724,24891
Minas Gerais;2012;25 a 29 anos;866697;64843,24937
Minas Gerais;2012;30 a 34 anos;839150;54610,21002
Minas Gerais;2012;35 a 39 anos;759868;26515,10197
Minas Gerais;2012;40 a 44 anos;714001;6512,025043
Minas Gerais;2012;45 a 49 anos;690945;385,0014806
Minas Gerais;2012;50 a 54 anos;624922;22,00008461
Minas Gerais;2012;55 a 59 anos;523756;5,000019229
Minas Gerais;2013;10 a 14 anos;778310;1669,006468
Minas Gerais;2013;15 a 19 anos;856718;40674,15764
Minas Gerais;2013;20 a 24 anos;861095;62814,24345
Minas Gerais;2013;25 a 29 anos;865232;63399,24571
Minas Gerais;2013;30 a 34 anos;846797;55545,21527
Minas Gerais;2013;35 a 39 anos;778245;26886,1042
Minas Gerais;2013;40 a 44 anos;714933;6588,025533
Minas Gerais;2013;45 a 49 anos;696204;420,0016278
Minas Gerais;2013;50 a 54 anos;639395;22,00008526
Minas Gerais;2013;55 a 59 anos;542220;4,000015503
Minas Gerais;2014;10 a 14 anos;754540;1632
Minas Gerais;2014;15 a 19 anos;850643;40958
Minas Gerais;2014;20 a 24 anos;858031;62534
Minas Gerais;2014;25 a 29 anos;862962;65669
Minas Gerais;2014;30 a 34 anos;852452;58192
Minas Gerais;2014;35 a 39 anos;795957;29860
Minas Gerais;2014;40 a 44 anos;718683;7128
Minas Gerais;2014;45 a 49 anos;700159;416
Minas Gerais;2014;50 a 54 anos;652107;26
Minas Gerais;2014;55 a 59 anos;560136;6
Minas Gerais;2015;10 a 14 anos;733829;1575,011759
Minas Gerais;2015;15 a 19 anos;839336;39788,29707
Minas Gerais;2015;20 a 24 anos;855466;62567,46714
Minas Gerais;2015;25 a 29 anos;860356;65584,48967
Minas Gerais;2015;30 a 34 anos;856414;59006,44056
Minas Gerais;2015;35 a 39 anos;811052;31809,23749
Minas Gerais;2015;40 a 44 anos;726683;7097,052988
Minas Gerais;2015;45 a 49 anos;703157;413,0030836
Minas Gerais;2015;50 a 54 anos;662745;27,00020159
Minas Gerais;2015;55 a 59 anos;577276;4,000029865
Minas Gerais;2016;10 a 14 anos;714832;1397
Minas Gerais;2016;15 a 19 anos;823802;35576
Minas Gerais;2016;20 a 24 anos;853352;60021
Minas Gerais;2016;25 a 29 anos;857440;62317
Minas Gerais;2016;30 a 34 anos;858540;55029
Minas Gerais;2016;35 a 39 anos;823761;31099
Minas Gerais;2016;40 a 44 anos;738612;7089
Minas Gerais;2016;45 a 49 anos;705176;397
Minas Gerais;2016;50 a 54 anos;671475;26
Minas Gerais;2016;55 a 59 anos;593608;9
Minas Gerais;2017;10 a 14 anos;698284;1305,010022
Minas Gerais;2017;15 a 19 anos;801185;34644,26606
Minas Gerais;2017;20 a 24 anos;852030;61071,46902
Minas Gerais;2017;25 a 29 anos;854217;63832,49022
Minas Gerais;2017;30 a 34 anos;858721;56839,43651
Minas Gerais;2017;35 a 39 anos;833927;34448,26456
Minas Gerais;2017;40 a 44 anos;754671;7796,059872
Minas Gerais;2017;45 a 49 anos;705908;462,0035481
Minas Gerais;2017;50 a 54 anos;678451;19,00014592
Minas Gerais;2017;55 a 59 anos;609172;4,000030719
Minas Gerais;2018;10 a 14 anos;683352;1197
Minas Gerais;2018;15 a 19 anos;776533;32627
Minas Gerais;2018;20 a 24 anos;849764;59362
Minas Gerais;2018;25 a 29 anos;850961;63398
Minas Gerais;2018;30 a 34 anos;857418;59721
Minas Gerais;2018;35 a 39 anos;841663;37565
Minas Gerais;2018;40 a 44 anos;773028;8728
Minas Gerais;2018;45 a 49 anos;707000;442
Minas Gerais;2018;50 a 54 anos;683859;22
Minas Gerais;2018;55 a 59 anos;623562;2
Minas Gerais;2019;10 a 14 anos;669451;1143
Minas Gerais;2019;15 a 19 anos;752835;30058
Minas Gerais;2019;20 a 24 anos;843830;57858
Minas Gerais;2019;25 a 29 anos;848087;61637
Minas Gerais;2019;30 a 34 anos;855306;58762
Minas Gerais;2019;35 a 39 anos;847409;37239
Minas Gerais;2019;40 a 44 anos;790729;9212
Minas Gerais;2019;45 a 49 anos;710881;509
Minas Gerais;2019;50 a 54 anos;687980;33
Minas Gerais;2019;55 a 59 anos;636235;3
Espírito Santo;2011;10 a 14 anos;149938;389
Espírito Santo;2011;15 a 19 anos;151770;8696
Espírito Santo;2011;20 a 24 anos;161444;14004
Espírito Santo;2011;25 a 29 anos;165205;13937
Espírito Santo;2011;30 a 34 anos;157483;10217
Espírito Santo;2011;35 a 39 anos;137341;4573
Espírito Santo;2011;40 a 44 anos;127920;993
Espírito Santo;2011;45 a 49 anos;120519;58
Espírito Santo;2011;50 a 54 anos;107359;7
Espírito Santo;2011;55 a 59 anos;88157;1
Espírito Santo;2012;10 a 14 anos;147817;413
Espírito Santo;2012;15 a 19 anos;152286;8949
Espírito Santo;2012;20 a 24 anos;159586;13289
Espírito Santo;2012;25 a 29 anos;166147;13421
Espírito Santo;2012;30 a 34 anos;160419;10787
Espírito Santo;2012;35 a 39 anos;141673;4706
Espírito Santo;2012;40 a 44 anos;128927;1019
Espírito Santo;2012;45 a 49 anos;122286;64
Espírito Santo;2012;50 a 54 anos;110300;4
Espírito Santo;2012;55 a 59 anos;92064;1
Espírito Santo;2013;10 a 14 anos;145440;465
Espírito Santo;2013;15 a 19 anos;153126;9283
Espírito Santo;2013;20 a 24 anos;157510;13087
Espírito Santo;2013;25 a 29 anos;166619;13440
Espírito Santo;2013;30 a 34 anos;162816;11153
Espírito Santo;2013;35 a 39 anos;146491;5131
Espírito Santo;2013;40 a 44 anos;130063;1142
Espírito Santo;2013;45 a 49 anos;123881;58
Espírito Santo;2013;50 a 54 anos;113008;6
Espírito Santo;2013;55 a 59 anos;95777;2
Espírito Santo;2014;10 a 14 anos;143211;475
Espírito Santo;2014;15 a 19 anos;153559;9481
Espírito Santo;2014;20 a 24 anos;155819;13384
Espírito Santo;2014;25 a 29 anos;166510;14037
Espírito Santo;2014;30 a 34 anos;164824;11685
Espírito Santo;2014;35 a 39 anos;151144;5871
Espírito Santo;2014;40 a 44 anos;131797;1180
Espírito Santo;2014;45 a 49 anos;125320;74
Espírito Santo;2014;50 a 54 anos;115465;6
Espírito Santo;2014;55 a 59 anos;99301;0
Espírito Santo;2015;10 a 14 anos;141119;461
Espírito Santo;2015;15 a 19 anos;153141;9009
Espírito Santo;2015;20 a 24 anos;154863;13224
Espírito Santo;2015;25 a 29 anos;165796;14096
Espírito Santo;2015;30 a 34 anos;166530;12061
Espírito Santo;2015;35 a 39 anos;155202;6144
Espírito Santo;2015;40 a 44 anos;134394;1326
Espírito Santo;2015;45 a 49 anos;126646;75
Espírito Santo;2015;50 a 54 anos;117661;2
Espírito Santo;2015;55 a 59 anos;102641;1
Espírito Santo;2016;10 a 14 anos;138749;415
Espírito Santo;2016;15 a 19 anos;152267;8140
Espírito Santo;2016;20 a 24 anos;154587;12585
Espírito Santo;2016;25 a 29 anos;164518;13089
Espírito Santo;2016;30 a 34 anos;167849;11375
Espírito Santo;2016;35 a 39 anos;158712;5970
Espírito Santo;2016;40 a 44 anos;137816;1340
Espírito Santo;2016;45 a 49 anos;127851;75
Espírito Santo;2016;50 a 54 anos;119631;2
